max_holdings,min_yoy_growth,total_return,cagr,sharpe,max_drawdown,annual_turnover
30,5.0,2.922126582037052,0.18642698468958652,0.8524717319545505,0.3887760844998384,16.412912696832837
30,10.0,2.7246816024397242,0.17878618888359177,0.812762145845817,0.34839578245318803,16.296101037342044
30,15.0,3.0695048836467196,0.1919138973043002,0.8554363674788519,0.34703690448176316,16.08362018031527
50,5.0,2.7005812432744847,0.17782941501269023,0.8431766160000674,0.4010080042883469,14.354872383739993
50,10.0,2.9105261607140847,0.18598748037862922,0.8743434864735459,0.3483957824531881,14.244717040707313
50,15.0,3.0407944423808884,0.19085879454805466,0.8822158803072638,0.3468682981669259,14.045646602945085
70,5.0,0.8168578510479261,0.0775497261660989,0.5377216242584089,0.3894142558613307,6.76039046110032
70,10.0,0.8922483959059271,0.08304370415468898,0.5510733307809982,0.34839578245318814,7.29191864374568
70,15.0,1.250031466913489,0.10676069424577217,0.6533071913140811,0.3468682981669259,8.029918605491405
